starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 21:21:31 2024	1730838091	6	6	12	0
Tue Nov 05 21:21:05 2024	1730838065	5	7	12	0
Tue Nov 05 21:21:38 2024	1730838098	5	7	12	0
Tue Nov 05 21:21:43 2024	1730838103	5	7	12	0
Tue Nov 05 21:21:27 2024	1730838087	6	6	12	0
Tue Nov 05 21:21:36 2024	1730838096	5	7	12	0
Tue Nov 05 21:21:47 2024	1730838107	5	7	12	0
Tue Nov 05 21:21:13 2024	1730838073	5	7	12	0
Tue Nov 05 21:21:34 2024	1730838094	5	7	12	0
Tue Nov 05 21:21:12 2024	1730838072	5	7	12	0
Tue Nov 05 21:21:46 2024	1730838106	5	7	12	0
Tue Nov 05 21:21:24 2024	1730838084	3	9	12	0
Tue Nov 05 21:21:30 2024	1730838090	2	10	12	0
Tue Nov 05 21:21:44 2024	1730838104	6	6	12	0
Tue Nov 05 21:21:31 2024	1730838091	3	9	12	5
Tue Nov 05 21:21:34 2024	1730838094	5	7	12	0
Tue Nov 05 21:21:28 2024	1730838088	2	10	12	5
Tue Nov 05 21:21:31 2024	1730838091	3	9	12	4
Tue Nov 05 21:21:23 2024	1730838083	6	6	12	0
Tue Nov 05 21:22:00 2024	1730838120	5	7	12	0
Tue Nov 05 21:21:07 2024	1730838067	3	9	12	0
Tue Nov 05 21:21:22 2024	1730838082	4	7	12	0
Tue Nov 05 21:21:43 2024	1730838103	3	9	12	0
Tue Nov 05 21:21:20 2024	1730838080	4	8	12	0
Tue Nov 05 21:21:48 2024	1730838108	6	6	12	0
Tue Nov 05 21:21:55 2024	1730838115	4	8	12	0
Tue Nov 05 21:21:29 2024	1730838089	6	6	12	0
Tue Nov 05 21:21:27 2024	1730838087	6	6	12	0
Tue Nov 05 21:21:58 2024	1730838118	5	7	12	0
Tue Nov 05 21:21:47 2024	1730838107	6	6	12	0
Tue Nov 05 21:21:26 2024	1730838086	6	6	12	0
Tue Nov 05 21:21:48 2024	1730838108	6	6	12	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:46 2024	1730838106	3	9	12	0
Tue Nov 05 21:21:04 2024	1730838064	5	7	12	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:48 2024	1730838108	5	7	12	0
Tue Nov 05 21:21:36 2024	1730838096	5	7	12	0
Tue Nov 05 21:21:28 2024	1730838088	6	6	12	0
Tue Nov 05 21:21:37 2024	1730838097	4	8	12	0
Tue Nov 05 21:21:23 2024	1730838083	6	6	12	0
Tue Nov 05 21:21:02 2024	1730838062	2	10	12	5
Tue Nov 05 21:21:27 2024	1730838087	4	8	12	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	12	0
Tue Nov 05 21:21:19 2024	1730838079	6	6	12	0
Tue Nov 05 21:21:37 2024	1730838097	5	7	12	0
Tue Nov 05 21:21:20 2024	1730838080	5	7	12	0
Tue Nov 05 21:21:13 2024	1730838073	3	9	12	0
Tue Nov 05 21:21:25 2024	1730838085	6	6	12	0
Tue Nov 05 21:21:20 2024	1730838080	5	7	12	0
Tue Nov 05 21:21:45 2024	1730838105	4	8	12	0
Tue Nov 05 21:21:19 2024	1730838079	6	6	12	0
Tue Nov 05 21:21:04 2024	1730838064	3	9	12	6
Tue Nov 05 21:21:21 2024	1730838081	3	9	12	0
Tue Nov 05 21:21:05 2024	1730838065	3	9	12	6
Tue Nov 05 21:21:56 2024	1730838116	5	7	12	0
Tue Nov 05 21:21:22 2024	1730838082	5	7	12	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	12	0
Tue Nov 05 21:21:12 2024	1730838072	4	8	12	0
Tue Nov 05 21:21:48 2024	1730838108	4	8	12	0
Tue Nov 05 21:22:00 2024	1730838120	5	7	12	0
Tue Nov 05 21:21:32 2024	1730838092	5	7	12	0
Tue Nov 05 21:21:29 2024	1730838089	6	6	12	0
Tue Nov 05 21:21:47 2024	1730838107	5	7	12	0
Tue Nov 05 21:21:59 2024	1730838119	5	7	12	0
Tue Nov 05 21:21:15 2024	1730838075	5	7	12	0
Tue Nov 05 21:21:23 2024	1730838083	5	7	12	0
Tue Nov 05 21:21:09 2024	1730838069	5	7	12	0
Tue Nov 05 21:21:37 2024	1730838097	5	7	12	0
Tue Nov 05 21:21:39 2024	1730838099	5	8	12	0
Tue Nov 05 21:21:58 2024	1730838118	5	7	12	0
Tue Nov 05 21:21:55 2024	1730838115	3	9	12	5
Tue Nov 05 21:21:10 2024	1730838070	6	6	12	0
Tue Nov 05 21:21:55 2024	1730838115	5	7	12	0
Tue Nov 05 21:21:25 2024	1730838085	6	6	12	0
Tue Nov 05 21:21:30 2024	1730838090	5	8	12	0
Tue Nov 05 21:21:30 2024	1730838090	6	6	12	0
Tue Nov 05 21:21:43 2024	1730838103	6	6	12	0
Tue Nov 05 21:21:09 2024	1730838069	2	10	12	5
Tue Nov 05 21:21:10 2024	1730838070	5	8	12	0
Tue Nov 05 21:21:46 2024	1730838106	5	8	12	0
Tue Nov 05 21:21:13 2024	1730838073	5	7	12	0
Tue Nov 05 21:21:10 2024	1730838070	5	7	12	0
Tue Nov 05 21:21:46 2024	1730838106	5	7	12	0
Tue Nov 05 21:21:41 2024	1730838101	5	7	12	0
Tue Nov 05 21:21:44 2024	1730838104	5	7	12	0
Tue Nov 05 21:21:10 2024	1730838070	6	6	12	0
Tue Nov 05 21:21:47 2024	1730838107	6	6	12	0
Tue Nov 05 21:21:20 2024	1730838080	6	6	12	0
Tue Nov 05 21:21:33 2024	1730838093	5	8	12	0
Tue Nov 05 21:21:47 2024	1730838107	5	7	12	0
Tue Nov 05 21:21:32 2024	1730838092	6	6	12	0
Tue Nov 05 21:21:33 2024	1730838093	6	6	12	0
Tue Nov 05 21:21:46 2024	1730838106	6	7	12	0
Tue Nov 05 21:21:48 2024	1730838108	5	7	12	0
Tue Nov 05 21:21:27 2024	1730838087	5	7	12	0
Tue Nov 05 21:21:54 2024	1730838114	6	6	12	0
Tue Nov 05 21:21:37 2024	1730838097	5	7	12	0
Tue Nov 05 21:21:07 2024	1730838067	4	8	12	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	12	0
Tue Nov 05 21:21:22 2024	1730838082	4	8	12	0
Tue Nov 05 21:21:21 2024	1730838081	4	8	12	0
Tue Nov 05 21:21:20 2024	1730838080	2	10	12	5
Tue Nov 05 21:21:03 2024	1730838063	6	7	12	0
Tue Nov 05 21:21:05 2024	1730838065	6	7	12	0
Tue Nov 05 21:21:51 2024	1730838111	5	7	12	0
Tue Nov 05 21:21:58 2024	1730838118	4	8	12	0
Tue Nov 05 21:21:41 2024	1730838101	6	6	12	0
Tue Nov 05 21:21:56 2024	1730838116	5	7	12	0
Tue Nov 05 21:21:13 2024	1730838073	5	7	12	0
Tue Nov 05 21:21:49 2024	1730838109	5	7	12	0
Tue Nov 05 21:21:23 2024	1730838083	4	8	12	0
Tue Nov 05 21:21:42 2024	1730838102	2	10	12	5
Tue Nov 05 21:21:33 2024	1730838093	5	7	12	0
Tue Nov 05 21:21:33 2024	1730838093	5	7	12	0
Tue Nov 05 21:21:05 2024	1730838065	2	10	12	5
Tue Nov 05 21:21:49 2024	1730838109	5	7	12	0
Tue Nov 05 21:21:02 2024	1730838062	6	6	12	0
Tue Nov 05 21:21:10 2024	1730838070	5	8	12	0
Tue Nov 05 21:21:39 2024	1730838099	6	7	12	0
Tue Nov 05 21:21:12 2024	1730838072	5	7	12	0
Tue Nov 05 21:21:45 2024	1730838105	5	7	12	0
Tue Nov 05 21:21:49 2024	1730838109	5	8	12	0
Tue Nov 05 21:21:49 2024	1730838109	6	6	12	0
Tue Nov 05 21:21:14 2024	1730838074	4	8	12	0
Tue Nov 05 21:21:44 2024	1730838104	4	9	12	0
Tue Nov 05 21:21:39 2024	1730838099	6	7	12	0
Tue Nov 05 21:21:54 2024	1730838114	5	8	12	0
Tue Nov 05 21:21:16 2024	1730838076	3	10	12	6
Tue Nov 05 21:21:54 2024	1730838114	4	8	12	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:58 2024	1730838118	5	7	12	0
Tue Nov 05 21:21:27 2024	1730838087	6	6	12	0
Tue Nov 05 21:21:05 2024	1730838065	2	10	12	5
Tue Nov 05 21:21:43 2024	1730838103	5	7	12	0
Tue Nov 05 21:21:41 2024	1730838101	6	7	12	0
Tue Nov 05 21:21:46 2024	1730838106	5	8	12	0
Tue Nov 05 21:21:29 2024	1730838089	4	8	12	0
Tue Nov 05 21:21:26 2024	1730838086	5	7	12	0
Tue Nov 05 21:21:50 2024	1730838110	4	9	12	0
Tue Nov 05 21:21:43 2024	1730838103	4	8	12	0
Tue Nov 05 21:21:07 2024	1730838067	3	9	12	0
Tue Nov 05 21:21:51 2024	1730838111	6	7	12	0
Tue Nov 05 21:21:34 2024	1730838094	5	8	12	0
Tue Nov 05 21:21:14 2024	1730838074	5	7	12	0
Tue Nov 05 21:21:55 2024	1730838115	5	7	12	0
Tue Nov 05 21:21:30 2024	1730838090	6	7	12	0
Tue Nov 05 21:21:29 2024	1730838089	4	8	12	0
Tue Nov 05 21:21:59 2024	1730838119	2	10	12	5
Tue Nov 05 21:21:53 2024	1730838113	4	8	12	0
Tue Nov 05 21:21:39 2024	1730838099	3	9	12	4
Tue Nov 05 21:21:18 2024	1730838078	5	7	12	0
Tue Nov 05 21:21:14 2024	1730838074	3	10	12	5
Tue Nov 05 21:21:28 2024	1730838088	3	9	12	5
Tue Nov 05 21:21:09 2024	1730838069	3	10	12	6
Tue Nov 05 21:21:10 2024	1730838070	5	7	12	0
Tue Nov 05 21:21:16 2024	1730838076	5	8	12	0
Tue Nov 05 21:21:36 2024	1730838096	7	6	12	0
Tue Nov 05 21:21:55 2024	1730838115	2	10	12	5
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:51 2024	1730838111	6	7	12	0
Tue Nov 05 21:21:49 2024	1730838109	5	8	12	0
Tue Nov 05 21:21:49 2024	1730838109	6	7	12	0
Tue Nov 05 21:21:52 2024	1730838112	4	8	12	0
Tue Nov 05 21:21:38 2024	1730838098	5	7	12	0
Tue Nov 05 21:21:19 2024	1730838079	4	8	12	0
Tue Nov 05 21:21:03 2024	1730838063	5	7	12	0
Tue Nov 05 21:21:22 2024	1730838082	7	6	12	0
Tue Nov 05 21:21:56 2024	1730838116	5	8	12	0
Tue Nov 05 21:21:38 2024	1730838098	2	10	12	6
Tue Nov 05 21:21:28 2024	1730838088	4	8	12	0
Tue Nov 05 21:21:16 2024	1730838076	6	7	12	0
Tue Nov 05 21:21:20 2024	1730838080	5	7	12	0
Tue Nov 05 21:21:06 2024	1730838066	4	9	12	0
Tue Nov 05 21:21:25 2024	1730838085	5	7	12	0
Tue Nov 05 21:21:19 2024	1730838079	5	7	12	0
Tue Nov 05 21:21:39 2024	1730838099	2	11	12	3
Tue Nov 05 21:21:18 2024	1730838078	6	7	12	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	12	0
Tue Nov 05 21:21:10 2024	1730838070	5	8	12	0
Tue Nov 05 21:21:52 2024	1730838112	4	8	12	0
Tue Nov 05 21:21:35 2024	1730838095	5	7	12	0
Tue Nov 05 21:21:20 2024	1730838080	2	10	12	5
Tue Nov 05 21:21:13 2024	1730838073	4	8	12	0
Tue Nov 05 21:21:46 2024	1730838106	6	7	12	0
Tue Nov 05 21:21:39 2024	1730838099	5	7	12	0
Tue Nov 05 21:21:21 2024	1730838081	3	10	12	4
Tue Nov 05 21:21:46 2024	1730838106	5	8	12	0
Tue Nov 05 21:22:01 2024	1730838121	5	8	12	0
Tue Nov 05 21:21:58 2024	1730838118	3	10	12	4
Tue Nov 05 21:21:19 2024	1730838079	4	9	12	0
Tue Nov 05 21:21:31 2024	1730838091	4	9	12	5
Tue Nov 05 21:21:03 2024	1730838063	5	8	12	0
Tue Nov 05 21:21:51 2024	1730838111	5	8	12	0
Tue Nov 05 21:21:10 2024	1730838070	5	7	12	0
Tue Nov 05 21:21:06 2024	1730838066	6	7	12	0
Tue Nov 05 21:22:00 2024	1730838120	5	7	12	0
Tue Nov 05 21:21:48 2024	1730838108	5	7	12	0
Tue Nov 05 21:21:33 2024	1730838093	5	7	12	0
Tue Nov 05 21:21:54 2024	1730838114	5	8	12	0
Tue Nov 05 21:21:10 2024	1730838070	5	7	12	0
Tue Nov 05 21:21:18 2024	1730838078	5	7	12	0
Tue Nov 05 21:21:17 2024	1730838077	5	8	12	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	12	0
Tue Nov 05 21:21:48 2024	1730838108	5	7	12	0
Tue Nov 05 21:21:33 2024	1730838093	5	8	12	0
Tue Nov 05 21:21:03 2024	1730838063	6	7	12	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	12	0
Tue Nov 05 21:21:18 2024	1730838078	5	7	12	0
Tue Nov 05 21:21:37 2024	1730838097	3	10	12	5
Tue Nov 05 21:21:42 2024	1730838102	3	10	13	6
Tue Nov 05 21:21:51 2024	1730838111	5	7	13	0
Tue Nov 05 21:21:48 2024	1730838108	5	8	13	0
Tue Nov 05 21:21:53 2024	1730838113	4	9	13	0
Tue Nov 05 21:21:04 2024	1730838064	2	10	13	6
Tue Nov 05 21:21:41 2024	1730838101	5	7	13	0
Tue Nov 05 21:21:55 2024	1730838115	5	8	13	0
Tue Nov 05 21:21:08 2024	1730838068	3	10	13	0
Tue Nov 05 21:21:24 2024	1730838084	6	7	13	0
Tue Nov 05 21:21:03 2024	1730838063	6	7	13	0
Tue Nov 05 21:21:33 2024	1730838093	6	7	13	0
Tue Nov 05 21:21:34 2024	1730838094	5	7	13	0
Tue Nov 05 21:21:27 2024	1730838087	5	8	13	0
Tue Nov 05 21:21:02 2024	1730838062	5	7	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	6	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:24 2024	1730838084	5	7	13	0
Tue Nov 05 21:21:48 2024	1730838108	5	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:28 2024	1730838088	5	8	13	0
Tue Nov 05 21:21:35 2024	1730838095	4	9	13	0
Tue Nov 05 21:21:22 2024	1730838082	5	8	13	0
Tue Nov 05 21:21:32 2024	1730838092	5	8	13	0
Tue Nov 05 21:21:50 2024	1730838110	5	7	13	0
Tue Nov 05 21:21:39 2024	1730838099	5	7	13	0
Tue Nov 05 21:21:12 2024	1730838072	4	8	13	0
Tue Nov 05 21:21:54 2024	1730838114	3	9	13	0
Tue Nov 05 21:21:15 2024	1730838075	2	10	13	4
Tue Nov 05 21:21:41 2024	1730838101	2	10	13	5
Tue Nov 05 21:21:27 2024	1730838087	6	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	13	0
Tue Nov 05 21:21:49 2024	1730838109	3	10	13	5
Tue Nov 05 21:21:39 2024	1730838099	5	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	3	9	13	5
Tue Nov 05 21:21:37 2024	1730838097	4	8	13	0
Tue Nov 05 21:21:25 2024	1730838085	5	7	13	0
Tue Nov 05 21:21:16 2024	1730838076	4	8	13	0
Tue Nov 05 21:21:03 2024	1730838063	4	8	13	0
Tue Nov 05 21:21:39 2024	1730838099	6	7	13	0
Tue Nov 05 21:21:34 2024	1730838094	5	8	13	0
Tue Nov 05 21:21:17 2024	1730838077	5	7	13	0
Tue Nov 05 21:21:53 2024	1730838113	5	7	13	0
Tue Nov 05 21:21:51 2024	1730838111	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	13	0
Tue Nov 05 21:21:17 2024	1730838077	5	8	13	0
Tue Nov 05 21:21:03 2024	1730838063	6	7	13	0
Tue Nov 05 21:21:33 2024	1730838093	6	7	13	0
Tue Nov 05 21:21:34 2024	1730838094	7	5	13	0
Tue Nov 05 21:21:44 2024	1730838104	5	7	13	0
Tue Nov 05 21:21:41 2024	1730838101	3	10	13	4
Tue Nov 05 21:21:25 2024	1730838085	6	7	13	0
Tue Nov 05 21:21:19 2024	1730838079	6	7	13	0
Tue Nov 05 21:21:46 2024	1730838106	5	7	13	0
Tue Nov 05 21:21:28 2024	1730838088	5	7	13	0
Tue Nov 05 21:21:39 2024	1730838099	7	6	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:11 2024	1730838071	5	7	13	0
Tue Nov 05 21:21:33 2024	1730838093	6	7	13	0
Tue Nov 05 21:21:36 2024	1730838096	5	7	13	0
Tue Nov 05 21:21:42 2024	1730838102	5	7	13	0
Tue Nov 05 21:21:19 2024	1730838079	5	8	13	0
Tue Nov 05 21:21:41 2024	1730838101	2	10	13	5
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	13	0
Tue Nov 05 21:21:40 2024	1730838100	2	10	13	5
Tue Nov 05 21:21:24 2024	1730838084	5	7	13	0
Tue Nov 05 21:22:00 2024	1730838120	4	8	13	0
Tue Nov 05 21:21:41 2024	1730838101	5	7	13	0
Tue Nov 05 21:21:02 2024	1730838062	4	8	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	6	13	0
Tue Nov 05 21:21:20 2024	1730838080	2	10	13	5
Tue Nov 05 21:21:41 2024	1730838101	2	10	13	5
Tue Nov 05 21:21:37 2024	1730838097	7	6	13	0
Tue Nov 05 21:21:38 2024	1730838098	5	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:47 2024	1730838107	6	7	13	0
Tue Nov 05 21:21:42 2024	1730838102	4	9	13	0
Tue Nov 05 21:21:36 2024	1730838096	4	9	13	0
Tue Nov 05 21:21:46 2024	1730838106	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	13	0
Tue Nov 05 21:21:41 2024	1730838101	2	10	13	5
Tue Nov 05 21:21:33 2024	1730838093	5	8	13	0
Tue Nov 05 21:21:12 2024	1730838072	4	8	13	0
Tue Nov 05 21:21:41 2024	1730838101	4	9	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:20 2024	1730838080	6	6	13	0
Tue Nov 05 21:21:42 2024	1730838102	4	9	13	0
Tue Nov 05 21:22:00 2024	1730838120	5	8	13	0
Tue Nov 05 21:21:26 2024	1730838086	5	8	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:46 2024	1730838106	6	7	13	0
Tue Nov 05 21:21:16 2024	1730838076	5	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:36 2024	1730838096	4	8	13	0
Tue Nov 05 21:21:18 2024	1730838078	6	7	13	0
Tue Nov 05 21:21:17 2024	1730838077	4	9	13	0
Tue Nov 05 21:21:23 2024	1730838083	5	7	13	0
Tue Nov 05 21:21:28 2024	1730838088	2	10	13	5
Tue Nov 05 21:21:31 2024	1730838091	5	8	13	0
Tue Nov 05 21:21:55 2024	1730838115	6	7	13	0
Tue Nov 05 21:21:47 2024	1730838107	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:41 2024	1730838101	3	10	13	5
Tue Nov 05 21:21:46 2024	1730838106	6	7	13	0
Tue Nov 05 21:21:46 2024	1730838106	6	7	13	0
Tue Nov 05 21:21:24 2024	1730838084	6	7	13	0
Tue Nov 05 21:21:31 2024	1730838091	6	7	13	0
Tue Nov 05 21:21:15 2024	1730838075	4	9	13	0
Tue Nov 05 21:21:58 2024	1730838118	5	7	13	0
Tue Nov 05 21:21:28 2024	1730838088	2	11	13	5
Tue Nov 05 21:21:41 2024	1730838101	5	8	13	0
Tue Nov 05 21:21:10 2024	1730838070	6	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	10	13	5
Tue Nov 05 21:21:03 2024	1730838063	6	7	13	0
Tue Nov 05 21:21:52 2024	1730838112	5	8	13	0
Tue Nov 05 21:21:12 2024	1730838072	4	8	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	7	13	0
Tue Nov 05 21:21:21 2024	1730838081	5	7	13	0
Tue Nov 05 21:21:49 2024	1730838109	6	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	10	13	5
Tue Nov 05 21:21:14 2024	1730838074	4	9	13	0
Tue Nov 05 21:21:56 2024	1730838116	6	7	13	0
Tue Nov 05 21:21:18 2024	1730838078	2	10	13	5
Tue Nov 05 21:21:33 2024	1730838093	5	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	11	13	5
Tue Nov 05 21:21:06 2024	1730838066	3	10	13	6
Tue Nov 05 21:21:28 2024	1730838088	2	11	13	5
Tue Nov 05 21:21:38 2024	1730838098	2	10	13	5
Tue Nov 05 21:21:46 2024	1730838106	5	8	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	7	13	0
Tue Nov 05 21:21:25 2024	1730838085	5	7	13	0
Tue Nov 05 21:21:57 2024	1730838117	4	9	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	10	13	5
Tue Nov 05 21:21:03 2024	1730838063	6	7	13	0
Tue Nov 05 21:21:46 2024	1730838106	3	10	13	6
Tue Nov 05 21:21:24 2024	1730838084	5	8	13	0
Tue Nov 05 21:21:15 2024	1730838075	5	7	13	3
Tue Nov 05 21:21:25 2024	1730838085	5	8	13	0
Tue Nov 05 21:21:58 2024	1730838118	7	6	13	0
Tue Nov 05 21:21:25 2024	1730838085	5	8	13	0
Tue Nov 05 21:21:25 2024	1730838085	6	7	13	0
Tue Nov 05 21:21:40 2024	1730838100	5	7	13	0
Tue Nov 05 21:21:30 2024	1730838090	6	7	13	0
Tue Nov 05 21:21:51 2024	1730838111	6	7	13	0
Tue Nov 05 21:21:36 2024	1730838096	7	6	13	0
Tue Nov 05 21:21:14 2024	1730838074	7	6	13	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	13	0
Tue Nov 05 21:22:00 2024	1730838120	7	6	13	0
Tue Nov 05 21:21:13 2024	1730838073	5	8	13	0
Tue Nov 05 21:21:25 2024	1730838085	5	8	13	0
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:33 2024	1730838093	6	7	13	0
Tue Nov 05 21:21:18 2024	1730838078	6	7	13	0
Tue Nov 05 21:21:06 2024	1730838066	5	8	13	0
Tue Nov 05 21:21:41 2024	1730838101	3	10	13	5
Tue Nov 05 21:21:41 2024	1730838101	2	11	13	5
Tue Nov 05 21:21:21 2024	1730838081	4	9	13	0
Tue Nov 05 21:21:33 2024	1730838093	8	5	13	0
Tue Nov 05 21:21:20 2024	1730838080	2	11	13	5
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:42 2024	1730838102	2	11	13	5
Tue Nov 05 21:21:20 2024	1730838080	2	11	13	5
Tue Nov 05 21:21:46 2024	1730838106	5	8	13	0
Tue Nov 05 21:21:37 2024	1730838097	7	6	13	0
Tue Nov 05 21:21:27 2024	1730838087	6	7	13	0
Tue Nov 05 21:21:39 2024	1730838099	6	7	13	0
Tue Nov 05 21:21:19 2024	1730838079	6	7	13	0
Tue Nov 05 21:21:48 2024	1730838108	6	7	13	0
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:19 2024	1730838079	6	7	13	0
Tue Nov 05 21:21:37 2024	1730838097	5	8	13	0
Tue Nov 05 21:21:11 2024	1730838071	4	9	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	7	13	0
Tue Nov 05 21:21:40 2024	1730838100	4	8	13	0
Tue Nov 05 21:21:44 2024	1730838104	5	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	6	7	13	0
Tue Nov 05 21:21:16 2024	1730838076	6	7	13	0
Tue Nov 05 21:21:43 2024	1730838103	6	7	13	0
Tue Nov 05 21:21:17 2024	1730838077	5	8	13	0
Tue Nov 05 21:21:39 2024	1730838099	5	8	13	0
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:20 2024	1730838080	6	7	13	0
Tue Nov 05 21:21:50 2024	1730838110	5	8	13	0
Tue Nov 05 21:21:54 2024	1730838114	4	9	13	0
Tue Nov 05 21:21:35 2024	1730838095	5	8	13	0
Tue Nov 05 21:21:04 2024	1730838064	5	8	13	0
Tue Nov 05 21:21:17 2024	1730838077	5	8	13	0
Tue Nov 05 21:21:02 2024	1730838062	6	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	11	13	5
Tue Nov 05 21:21:48 2024	1730838108	6	7	13	0
Tue Nov 05 21:21:47 2024	1730838107	6	7	13	0
Tue Nov 05 21:21:29 2024	1730838089	5	7	13	0
Tue Nov 05 21:21:06 2024	1730838066	5	8	13	0
Tue Nov 05 21:21:53 2024	1730838113	5	8	13	0
Tue Nov 05 21:21:49 2024	1730838109	6	7	13	0
Tue Nov 05 21:21:54 2024	1730838114	6	7	13	0
Tue Nov 05 21:21:27 2024	1730838087	5	8	13	0
Tue Nov 05 21:21:58 2024	1730838118	5	8	13	0
Tue Nov 05 21:21:24 2024	1730838084	6	7	13	0
Tue Nov 05 21:21:20 2024	1730838080	6	7	13	0
Tue Nov 05 21:21:47 2024	1730838107	6	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	11	13	5
Tue Nov 05 21:21:12 2024	1730838072	2	11	13	5
Tue Nov 05 21:21:32 2024	1730838092	6	7	13	0
Tue Nov 05 21:21:12 2024	1730838072	2	11	13	5
Tue Nov 05 21:21:47 2024	1730838107	5	8	13	0
Tue Nov 05 21:21:39 2024	1730838099	6	7	13	0
Tue Nov 05 21:21:43 2024	1730838103	5	8	13	0
Tue Nov 05 21:21:35 2024	1730838095	5	8	13	0
Tue Nov 05 21:21:19 2024	1730838079	6	7	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	11	13	5
Tue Nov 05 21:21:37 2024	1730838097	5	7	13	0
Tue Nov 05 21:21:11 2024	1730838071	6	7	13	0
Tue Nov 05 21:21:12 2024	1730838072	3	10	13	5
Tue Nov 05 21:21:16 2024	1730838076	5	7	13	0
Tue Nov 05 21:21:48 2024	1730838108	5	8	13	0
Tue Nov 05 21:21:30 2024	1730838090	5	8	13	0
Tue Nov 05 21:21:02 2024	1730838062	3	10	13	0
Tue Nov 05 21:22:00 2024	1730838120	2	11	13	5
Tue Nov 05 21:21:42 2024	1730838102	4	9	13	0
Tue Nov 05 21:21:50 2024	1730838110	5	8	13	0
Tue Nov 05 21:21:43 2024	1730838103	5	8	13	0
Tue Nov 05 21:21:04 2024	1730838064	5	8	13	0
Tue Nov 05 21:21:38 2024	1730838098	2	11	13	4
Tue Nov 05 21:21:40 2024	1730838100	4	9	13	0
Tue Nov 05 21:21:33 2024	1730838093	6	7	13	0
Tue Nov 05 21:21:49 2024	1730838109	5	8	13	0
Tue Nov 05 21:21:51 2024	1730838111	6	7	13	0
Tue Nov 05 21:21:35 2024	1730838095	6	7	13	0
Tue Nov 05 21:21:21 2024	1730838081	6	7	13	0
Tue Nov 05 21:21:14 2024	1730838074	4	9	13	0
Tue Nov 05 21:21:51 2024	1730838111	5	8	13	0
Tue Nov 05 21:21:26 2024	1730838086	5	8	13	0
Tue Nov 05 21:21:37 2024	1730838097	6	7	13	0
